[t,theta1(t),theta2(t)] 
[12.055000000000485, -0.012126210418743528, 0.2112417471839035] 
[12.060000000000485, -0.01313471305916217, 0.2110192400751881] 
[12.065000000000486, -0.014089184998778105, 0.21069251102351308] 
[12.070000000000487, -0.014989283495993561, 0.2102613347528475] 
[12.075000000000488, -0.015834703743229938, 0.20972554525754994] 
[12.080000000000489, -0.01662517883148409, 0.20908503565966116] 
[12.08500000000049, -0.017360479756461735, 0.20833975811530395] 
[12.09000000000049, -0.018040415467217956, 0.20748972377169317] 
[12.095000000000491, -0.01866483295790544, 0.2065350027758312] 
[12.100000000000492, -0.019233617402900888, 0.205475724335535] 
[12.105000000000492, -0.019746692335248176, 0.20431207683300873] 
[12.110000000000493, -0.020204019868022696, 0.20304430799074022] 
[12.115000000000494, -0.02060560095788387, 0.20167272508905787] 
[12.120000000000495, -0.020951475709741825, 0.20019769523423914] 
[12.125000000000496, -0.021241723721118492, 0.19861964567560647] 
[12.130000000000496, -0.021476464464433017, 0.19693906416958623] 
[12.135000000000497, -0.021655857705085397, 0.19515649938823568] 
[12.140000000000498, -0.02178010395285093, 0.19327256136926507] 
[12.145000000000499, -0.021849444943731228, 0.1912879220040946] 
[12.1500000000005, -0.02186416414903551, 0.1892033155599904] 
[12.1550000000005, -0.021824587308089227, 0.18701953923182071] 
[12.160000000000501, -0.021731082980586812, 0.18473745371846384] 
[12.165000000000502, -0.02158406311422259, 0.18235798381838436] 
[12.170000000000503, -0.02138398362285048, 0.17988211903837725] 
[12.175000000000503, -0.021131344970040968, 0.17731091420896253] 
[12.180000000000504, -0.020826692752525862, 0.1746454900993988] 
[12.185000000000505, -0.020470618277649892, 0.17188703402477873] 
[12.190000000000506, -0.020063759128587665, 0.1690368004371748] 
[12.195000000000507, -0.01960679971073793, 0.1660961114923283] 
[12.200000000000507, -0.019100471772379713, 0.16306635758292073] 
[12.205000000000508, -0.018545554892370978, 0.15994899782904543] 
[12.210000000000509, -0.017942876927395945, 0.1567455605161118] 
[12.21500000000051, -0.01729331441102718, 0.15345764347007493] 
[12.22000000000051, -0.016597792896669728, 0.15008691435959745] 
[12.225000000000511, -0.015857287236302586, 0.14663511091452686] 
[12.230000000000512, -0.015072821786834766, 0.1431040410499184] 
[12.235000000000513, -0.014245470535854956, 0.13949558288476108] 
[12.240000000000514, -0.01337635713858243, 0.13581168464458013] 
[12.245000000000514, -0.012466654857928014, 0.13205436443720245] 
[12.250000000000515, -0.011517586399753834, 0.128225709891191] 
[12.255000000000516, -0.010530423635684367, 0.12432787764678474] 
[12.260000000000517, -0.0095064872061735, 0.12036309268963212] 
[12.265000000000517, -0.00844714599697671, 0.11633364751818083] 
[12.270000000000518, -0.007353816482716475, 0.11224190113628923] 
[12.275000000000519, -0.006227961931864039, 0.10809027786345812] 
[12.28000000000052, -0.005071091468191369, 0.10388126595604343] 
[12.28500000000052, -0.0038847589845720097, 0.09961741603390117] 
[12.290000000000521, -0.0026705619059247373, 0.09530133930812865] 
[12.295000000000522, -0.001430139799094471, 0.0909357056068951] 
[12.300000000000523, -0.00016517282854328942, 0.08652324119779042] 
[12.305000000000524, 0.0011226199421283279, 0.08206672640664968] 
[12.310000000000525, 0.002431482401604824, 0.07756899303441953] 
[12.315000000000525, 0.0037596233927481458, 0.07303292157530332] 
[12.320000000000526, 0.005105218861203588, 0.06846143824113382] 
[12.325000000000527, 0.006466414145667557, 0.06385751179865631] 
[12.330000000000528, 0.007841326403472987, 0.059224150228135694] 
[12.335000000000528, 0.009228047163875685, 0.0545643972134055] 
[12.34000000000053, 0.010624645000191384, 0.049881328475128876] 
[12.34500000000053, 0.012029168310757586, 0.04517804796061649] 
[12.35000000000053, 0.013439648197594755, 0.040457683905018534] 
[12.355000000000532, 0.01485410143063599, 0.035723384780053456] 
[12.360000000000532, 0.016270533484499645, 0.030978315147632177] 
[12.365000000000533, 0.01768694163401077, 0.026225651436762535] 
[12.370000000000534, 0.019101318094047897, 0.021468577662956408] 
[12.375000000000535, 0.02051165318881298, 0.016710281109996644] 
[12.380000000000535, 0.021915938535302274, 0.011953947994340804] 
[12.385000000000536, 0.02331217022560105, 0.007202759132636051] 
[12.390000000000537, 0.024698351992637466, 0.002459885632790805] 
[12.395000000000538, 0.026072498344210993, -0.002271515371206137] 
[12.400000000000539, 0.027432637650455092, -0.0069883049210044635] 
[12.40500000000054, 0.028776815170396475, -0.011687366353124028] 
[12.41000000000054, 0.030103096003925144, -0.016365609317564377] 
[12.415000000000541, 0.03140956795627948, -0.021019973678732755] 
[12.420000000000542, 0.03269434430306501, -0.025647433282873396] 
[12.425000000000542, 0.033955566444848956, -0.030244999577568734] 
[12.430000000000543, 0.03519140644148804, -0.03480972507039341] 
[12.435000000000544, 0.036400069417536596, -0.03933870661540988] 
[12.440000000000545, 0.03757979583132673, -0.04382908851787493] 
[12.445000000000546, 0.03872886360159399, -0.04827806544925381] 
[12.450000000000546, 0.03984559008682097, -0.05268288516638702] 
[12.455000000000547, 0.04092833391377068, -0.05704085103040094] 
[12.460000000000548, 0.04197549665296351, -0.06134932432267239] 
[12.465000000000549, 0.0429855243401001, -0.06560572635682939] 
[12.47000000000055, 0.043956908843634054, -0.06980754038737466] 
[12.47500000000055, 0.04488818907983943, -0.07395231331703932] 
[12.480000000000551, 0.04577795207778776, -0.07803765720639542] 
[12.485000000000552, 0.04662483389763964, -0.08206125059056778] 
[12.490000000000553, 0.04742752040655843, -0.08602083960907594] 
[12.495000000000553, 0.048184747917364434, -0.08991423895590224] 
[12.500000000000554, 0.048895303695762976, -0.09373933265781483] 
[12.505000000000555, 0.049558026342597504, -0.0974940746897762] 
[12.510000000000556, 0.05017180605810018, -0.10117648943693577] 
[12.515000000000557, 0.050735584795537365, -0.10478467201324425] 
[12.520000000000557, 0.051248356311980374, -0.10831678844714018] 
[12.525000000000558, 0.05170916612417514, -0.11177107574505171] 
[12.530000000000559, 0.052117111377644264, -0.1151458418436354] 
[12.53500000000056, 0.05247134063723532, -0.11843946546174705] 
[12.54000000000056, 0.052771053607337595, -0.12165039586311491] 
[12.545000000000561, 0.053015500789930746, -0.12477715254057194] 
[12.550000000000562, 0.05320398308851074, -0.12781832483251152] 
[12.555000000000563, 0.05333585136576682, -0.13077257148196655] 
[12.560000000000564, 0.05341050596266502, -0.13363862014838745] 
[12.565000000000564, 0.053427396186334734, -0.1364152668818161] 
[12.570000000000565, 0.053386019773862134, -0.13910137556873045] 
[12.575000000000566, 0.053285922338772156, -0.14169587735837533] 
[12.580000000000567, 0.05312669680663589, -0.14419777007790596] 
[12.585000000000568, 0.052907982845876673, -0.1466061176441599] 
[12.590000000000568, 0.05262946629947061, -0.14892004947934392] 
[12.595000000000569, 0.052290878622849604, -0.1511387599373835] 
[12.60000000000057, 0.051891996332920694, -0.15326150774713504] 
[12.60500000000057, 0.05143264047271723, -0.15528761547811215] 
[12.610000000000571, 0.05091267609579821, -0.15721646903382705] 
[12.615000000000572, 0.050332011774113505, -0.15904751717730298] 
[12.620000000000573, 0.04969059913265649, -0.1607802710927719] 
[12.625000000000574, 0.048988432413833015, -0.1624143039870377] 
[12.630000000000575, 0.04822554807408776, -0.1639492507334589] 
[12.635000000000575, 0.047402024414946016, -0.16538480756098692] 
[12.640000000000576, 0.04651798125025137, -0.16672073179018773] 
[12.645000000000577, 0.04557357961100765, -0.16795684161767377] 
[12.650000000000578, 0.044569021488866864, -0.16909301594988263] 
[12.655000000000578, 0.04350454961894276, -0.17012919428665502] 
[12.66000000000058, 0.0423804473022728, -0.17106537665458932] 
[12.66500000000058, 0.04119703826789791, -0.17190162358968028] 
[12.67000000000058, 0.0399546865741802, -0.17263805616828687] 
[12.675000000000582, 0.038653796548632095, -0.17327485608501583] 
[12.680000000000582, 0.03729481276518667, -0.17381226577565392] 
[12.685000000000583, 0.03587822005749714, -0.17425058858283193] 
[12.690000000000584, 0.034404543566513575, -0.174590188961657] 
[12.695000000000585, 0.03287434882024657, -0.17483149272210607] 
[12.700000000000585, 0.031288241843291174, -0.17497498730453212] 
[12.705000000000586, 0.029646869293349396, -0.17502122208419843] 
[12.710000000000587, 0.027950918621657255, -0.1749708087003209] 
[12.715000000000588, 0.026201118253892763, -0.1748244214046703] 
[12.720000000000589, 0.024398237787815562, -0.17458279742436275] 
[12.72500000000059, 0.022543088203568575, -0.1742467373330509] 
[12.73000000000059, 0.020636522082258284, -0.17381710542432302] 
[12.735000000000591, 0.018679433828125307, -0.1732948300807235] 
[12.740000000000592, 0.016672759889322868, -0.17268090413143058] 
[12.745000000000593, 0.014617478972040259, -0.17197638519126865] 
[12.750000000000593, 0.012514612242444248, -0.17118239597339605] 
[12.755000000000594, 0.01036522351066713, -0.17030012456770235] 
[12.760000000000595, 0.008170419390848904, -0.1693308246766723] 
[12.765000000000596, 0.00593134943104715, -0.16827581580023612] 
[12.770000000000596, 0.003649206206665234, -0.16713648336093126] 
[12.775000000000597, 0.001325225370922048, -0.16591427876055406] 
[12.780000000000598, -0.0010393143442012113, -0.16461071935939006] 
[12.785000000000599, -0.0034430911831452708, -0.16322738836908113] 
[12.7900000000006, -0.005884740484690992, -0.16176593465022515] 
[12.7950000000006, -0.008362854869156664, -0.1602280724059143] 
[12.800000000000601, -0.010875984501304718, -0.1586155807626059] 
[12.805000000000602, -0.013422637435212843, -0.15693030322999219] 
[12.810000000000603, -0.016001280047125314, -0.15517414703189425] 
[12.815000000000603, -0.018610337561994608, -0.1533490823006564] 
[12.820000000000604, -0.02124819467904915, -0.15145714112806186] 
[12.825000000000605, -0.023913196301279062, -0.14950041646643072] 
[12.830000000000606, -0.026603648373217954, -0.14748106087429647] 
[12.835000000000607, -0.029317818830815585, -0.14540128510188735] 
[12.840000000000607, -0.03205393866654596, -0.1432633565125605] 
[12.845000000000608, -0.03481020311218077, -0.14106959733734442] 
[12.850000000000609, -0.03758477294088369, -0.13882238276083533] 
[12.85500000000061, -0.04037577588945247, -0.13652413883785425] 
[12.86000000000061, -0.04318130820065966, -0.13417734024149702] 
[12.865000000000611, -0.04599943628472783, -0.13178450784448617] 
[12.870000000000612, -0.04882819849803017, -0.1293482061370479] 
[12.875000000000613, -0.0516656070361427, -0.12687104048587783] 
[12.880000000000614, -0.05450964993740218, -0.12435565424010478] 
[12.885000000000614, -0.057358293192154755, -0.12180472569150144] 
[12.890000000000615, -0.06020948295192897, -0.11922096489750189] 
[12.895000000000616, -0.06306114783184405, -0.1166071103768537] 
[12.900000000000617, -0.06591120129868513, -0.11396592568893708] 
[12.905000000000618, -0.06875754413625297, -0.11130019590890743] 
[12.910000000000618, -0.07159806697883993, -0.10861272401184438] 
[12.915000000000619, -0.07443065290300796, -0.10590632718000295] 
[12.92000000000062, -0.07725318006725848, -0.10318383304804613] 
[12.92500000000062, -0.08006352438869838, -0.10044807590178105] 
[12.930000000000621, -0.08285956224542844, -0.09770189284641102] 
[12.935000000000622, -0.08563917319311665, -0.094948119960645] 
[12.940000000000623, -0.08840024268407318, -0.09218958845316925] 
[12.945000000000624, -0.09114066477711988, -0.08942912083797895] 
[12.950000000000625, -0.09385834482664367, -0.08666952714489098] 
[12.955000000000625, -0.09655120213944011, -0.08391360118121491] 
[12.960000000000626, -0.09921717258828652, -0.08116411686005308] 
[12.965000000000627, -0.10185421117162753, -0.07842382461004072] 
[12.970000000000628, -0.10446029450930316, -0.07569544788053295] 
[12.975000000000628, -0.10703342326489129, -0.0729816797553114] 
[12.98000000000063, -0.10957162448596242, -0.07028517968683184] 
[12.98500000000063, -0.11207295385434372, -0.06760857036188343] 
[12.99000000000063, -0.11453549783934935, -0.06495443470829612] 
[12.995000000000632, -0.11695737574784158, -0.06232531305103415] 
[13.000000000000632, -0.11933674166592993, -0.05972370042466868] 
[13.005000000000633, -0.1216717862880797, -0.05715204404785034] 
[13.010000000000634, -0.12396073863037388, -0.054612740964020454] 
[13.015000000000635, -0.12620186762564123, -0.052108135851226096] 
[13.020000000000636, -0.1283934835991168, -0.04964051900255514] 
[13.025000000000636, -0.13053393962422705, -0.04721212447739836] 
[13.030000000000637, -0.13262163275898253, -0.044825128422490486] 
[13.035000000000638, -0.13465500516430468, -0.04248164756049279] 
[13.040000000000639, -0.136632545106406, -0.04018373784276711] 
[13.04500000000064, -0.1385527878460751, -0.037933393261963454] 
[13.05000000000064, -0.14041431641838692, -0.0357325448191075] 
[13.055000000000641, -0.14221576230695898, -0.03358305963903554] 
[13.060000000000642, -0.14395580601740643, -0.03148674022728534] 
[13.065000000000643, -0.1456331775551068, -0.029445323860914745] 
[13.070000000000643, -0.1472466568127743, -0.027460482105184134] 
[13.075000000000644, -0.14879507387366067, -0.025533820447604525] 
[13.080000000000645, -0.15027730923644742, -0.023666878040516065] 
[13.085000000000646, -0.15169229396807662, -0.02186112754311941] 
[13.090000000000646, -0.1530390097908853, -0.020117975053730076] 
[13.095000000000647, -0.1543164891104672, -0.01843876012295822] 
[13.100000000000648, -0.1555238149906879, -0.016824755838527963] 
[13.105000000000649, -0.15666012108223057, -0.015277168972534885] 
[13.11000000000065, -0.15772459151095225, -0.01379714018209191] 
[13.11500000000065, -0.15871646073219253, -0.012385744254525736] 
[13.120000000000651, -0.15963501335699765, -0.011043990388552152] 
[13.125000000000652, -0.1604795839560119, -0.00977282250317275] 
[13.130000000000653, -0.16124955684654654, -0.008573119566391856] 
[13.135000000000653, -0.16194436586806887, -0.0074456959362452675] 
[13.140000000000654, -0.16256349415106408, -0.0063913017070564085] 
[13.145000000000655, -0.16310647388391472, -0.0054106230542858924] 
[13.150000000000656, -0.16357288608211762, -0.00450428257181287] 
[13.155000000000657, -0.1639623603638216, -0.003672839595976921] 
[13.160000000000657, -0.16427457473532195, -0.002916790511214158] 
[13.165000000000658, -0.16450925538979133, -0.002236569032637562] 
[13.170000000000659, -0.16466617652216578, -0.0016325464614367633] 
[13.17500000000066, -0.16474516016273658, -0.0011050319095042773] 
[13.18000000000066, -0.16474607603162927, -0.0006542724902317519] 
[13.185000000000661, -0.16466884141597773, -0.0002804534729596174] 
[13.190000000000662, -0.16451342107122727, 1.630160089462131e-05] 
[13.195000000000663, -0.16427982714762482, 0.0002359308414612439] 
[13.200000000000664, -0.16396811914257958, 0.0003784339746848264] 
[13.205000000000664, -0.1635784038792003, 0.00044387234757786855] 
[13.210000000000665, -0.16311083551094158, 0.00043236897426471917] 
[13.215000000000666, -0.16256561555191554, 0.0003441086220779073] 
[13.220000000000667, -0.16194299293205258, 0.000179337936429566] 
[13.225000000000668, -0.1612432640759214, -6.163439735661696e-05] 
[13.230000000000668, -0.16046677300364884, -0.0003784374576019621] 
[13.23500000000067, -0.15961391145201081, -0.00077063785809783] 
[13.24000000000067, -0.15868511901340077, -0.001237739491605454] 
[13.24500000000067, -0.15768088329001986, -0.0017791832489575078] 
[13.250000000000671, -0.1566017400602768, -0.002394346718201637] 
